,order_no,user_id,vehicle_type,platform_type,personal_or_business,placement_day_of_month,placement_weekday,placement_time,confirmation_day_of_month,confirmation_weekday,confirmation_time,arrival_at_pickup_day_of_month,arrival_at_pickup_weekday,arrival_at_pickup_time,pickup_day_of_month,pickup_weekday,pickup_time,distance_km,temperature,pickup_lat,pickup_long,destination_lat,destination_long,rider_id
5714,Order_No_18799,User_Id_391,Bike,3,Business,20,3,1:21:55 PM,20,3,1:23:41 PM,20,3,1:34:13 PM,20,3,1:41:59 PM,5,29.5,-1.2784063,36.8222933,-1.300921,36.828195,Rider_Id_341
5715,Order_No_5945,User_Id_269,Bike,3,Business,19,3,3:11:33 PM,19,3,3:58:15 PM,19,3,4:22:23 PM,19,3,4:31:45 PM,8,24.6,-1.3562374,36.904295399999995,-1.3226301999999999,36.8719901,Rider_Id_532
5716,Order_No_11567,User_Id_2258,Bike,3,Business,4,2,3:15:23 PM,4,2,3:16:04 PM,4,2,3:16:22 PM,4,2,3:28:43 PM,28,20.3,-1.2646084,36.8028645,-1.142491,36.953825,Rider_Id_74
5717,Order_No_16234,User_Id_3222,Bike,3,Business,7,5,2:48:29 PM,7,5,3:08:12 PM,7,5,3:20:53 PM,7,5,3:25:09 PM,8,27.0,-1.2551895,36.7822034,-1.2944292,36.779356899999996,Rider_Id_646
5718,Order_No_24914,User_Id_3283,Bike,3,Business,12,2,12:44:22 PM,12,2,12:57:18 PM,12,2,1:23:01 PM,12,2,1:39:24 PM,6,27.1,-1.272828,36.816608,-1.2628473,36.781805,Rider_Id_845
5719,Order_No_3897,User_Id_687,Bike,3,Business,3,1,9:34:19 AM,3,1,9:34:34 AM,3,1,9:52:53 AM,3,1,9:54:10 AM,12,18.4,-1.2339733999999998,36.674732899999995,-1.2419938,36.768372899999996,Rider_Id_202
5720,Order_No_11377,User_Id_2200,Bike,3,Business,22,5,9:31:38 AM,22,5,9:35:00 AM,22,5,9:37:19 AM,22,5,9:39:47 AM,10,22.4,-1.290894,36.822971,-1.2413316,36.878552500000005,Rider_Id_895
5721,Order_No_11017,User_Id_2216,Bike,3,Business,14,4,3:00:20 PM,14,4,3:10:39 PM,14,4,3:20:04 PM,14,4,3:28:33 PM,14,27.9,-1.2551895,36.7822034,-1.329568,36.8520825,Rider_Id_523
5722,Order_No_27175,User_Id_1471,Bike,3,Business,7,5,1:15:34 PM,7,5,1:16:04 PM,7,5,1:20:49 PM,7,5,2:02:43 PM,5,23.246119694548046,-1.2551895,36.7822034,-1.2677588,36.8169359,Rider_Id_106
5723,Order_No_3365,User_Id_1724,Bike,3,Business,12,2,12:01:24 PM,12,2,12:07:11 PM,12,2,12:13:32 PM,12,2,12:41:58 PM,4,28.4,-1.290894,36.822971,-1.3023305,36.826051899999996,Rider_Id_947
5724,Order_No_9830,User_Id_1926,Bike,3,Business,30,4,12:39:17 PM,30,4,12:40:17 PM,30,4,1:04:53 PM,30,4,1:19:38 PM,7,20.3,-1.3332749,36.870814700000004,-1.3318059,36.8359596,Rider_Id_192
5725,Order_No_5600,User_Id_2150,Bike,3,Business,8,3,1:02:10 PM,8,3,1:03:53 PM,8,3,1:13:32 PM,8,3,1:33:13 PM,12,26.0,-1.331619,36.847976,-1.3444459999999998,36.756597,Rider_Id_541
5726,Order_No_10415,User_Id_2523,Bike,3,Business,5,5,10:00:38 AM,5,5,10:00:50 AM,5,5,10:02:41 AM,5,5,10:07:27 AM,10,19.8,-1.2551895,36.7822034,-1.2287282,36.8115304,Rider_Id_85
5727,Order_No_14921,User_Id_1505,Bike,3,Business,12,3,4:13:57 PM,12,3,4:17:03 PM,12,3,4:37:05 PM,12,3,4:53:06 PM,12,20.3,-1.3208162,36.8451209,-1.3724413,36.9284922,Rider_Id_459
5728,Order_No_3538,User_Id_181,Bike,2,Personal,6,6,8:03:16 AM,6,6,8:28:20 AM,6,6,8:35:05 AM,6,6,8:40:24 AM,6,19.0,-1.2693101999999998,36.798177700000004,-1.292188,36.764855,Rider_Id_88
5729,Order_No_270,User_Id_2532,Bike,3,Business,21,4,12:40:57 PM,21,4,12:42:46 PM,21,4,12:55:44 PM,21,4,1:04:16 PM,6,27.9,-1.3147073999999999,36.811721999999996,-1.286925,36.821915999999995,Rider_Id_863
5730,Order_No_24445,User_Id_717,Bike,1,Personal,1,1,1:44:58 PM,1,1,1:48:20 PM,1,1,1:53:50 PM,1,1,2:04:53 PM,4,25.7,-1.3078018,36.849149,-1.2946701999999999,36.8428298,Rider_Id_31
5731,Order_No_19967,User_Id_867,Bike,3,Business,3,5,8:28:06 AM,3,5,8:29:41 AM,3,5,8:36:58 AM,3,5,8:51:18 AM,10,23.246119694548046,-1.2996533000000001,36.829262899999996,-1.2991441000000001,36.7528804,Rider_Id_438
5732,Order_No_12177,User_Id_1996,Bike,3,Business,26,5,2:46:22 PM,26,5,3:10:36 PM,26,5,3:25:58 PM,26,5,3:33:46 PM,3,23.246119694548046,-1.2946358999999998,36.8352718,-1.3057972,36.8237656,Rider_Id_340
5733,Order_No_5574,User_Id_1209,Bike,3,Business,8,2,11:31:08 AM,8,2,11:35:46 AM,8,2,11:53:21 AM,8,2,12:04:27 PM,11,23.4,-1.2991441000000001,36.7528804,-1.3004062,36.829741,Rider_Id_200
5734,Order_No_23761,User_Id_595,Bike,1,Personal,21,4,12:01:13 PM,21,4,12:25:59 PM,21,4,12:32:27 PM,21,4,12:35:43 PM,7,21.7,-1.2732968,36.8209324,-1.3001645,36.8333176,Rider_Id_906
5735,Order_No_20802,User_Id_1743,Bike,2,Personal,1,6,12:22:52 PM,1,6,12:39:07 PM,1,6,1:05:39 PM,1,6,1:24:16 PM,15,18.5,-1.2103372,36.835961,-1.2677559999999999,36.794266,Rider_Id_427
5736,Order_No_13906,User_Id_1685,Bike,1,Personal,26,2,10:02:36 AM,26,2,10:19:59 AM,26,2,10:29:40 AM,26,2,10:35:03 AM,4,23.246119694548046,-1.2857671,36.7875614,-1.2969293,36.8027733,Rider_Id_208
5737,Order_No_5812,User_Id_517,Bike,3,Business,30,4,10:27:36 AM,30,4,10:28:12 AM,30,4,10:37:41 AM,30,4,10:44:10 AM,14,23.246119694548046,-1.3228003000000002,36.8306435,-1.2991441000000001,36.7528804,Rider_Id_211
5738,Order_No_25697,User_Id_111,Bike,3,Business,12,2,10:22:19 AM,12,2,10:23:25 AM,12,2,10:36:23 AM,12,2,10:40:05 AM,23,24.5,-1.3700383,36.9190174,-1.2551895,36.7822034,Rider_Id_205
5739,Order_No_3075,User_Id_2987,Bike,3,Business,7,3,12:44:31 PM,7,3,12:50:50 PM,7,3,1:29:21 PM,7,3,1:34:46 PM,10,28.5,-1.2702120000000001,36.82108770000001,-1.2297202,36.881950700000004,Rider_Id_283
5740,Order_No_12409,User_Id_3222,Bike,3,Business,25,5,11:57:38 AM,25,5,11:58:22 AM,25,5,12:03:00 PM,25,5,12:18:38 PM,5,26.5,-1.2551895,36.7822034,-1.2731645,36.7900343,Rider_Id_658
5741,Order_No_1837,User_Id_3651,Bike,3,Business,6,5,1:50:07 PM,6,5,1:52:18 PM,6,5,2:05:58 PM,6,5,2:12:50 PM,6,22.6,-1.2579303999999998,36.8019667,-1.292044,36.821938,Rider_Id_629
5742,Order_No_11158,User_Id_633,Bike,3,Business,3,1,2:17:35 PM,3,1,2:23:25 PM,3,1,2:56:29 PM,3,1,3:00:45 PM,9,23.6,-1.2574219,36.7927073,-1.3004062,36.829741,Rider_Id_660
5743,Order_No_25178,User_Id_1450,Bike,3,Personal,29,5,2:58:49 PM,29,5,3:05:03 PM,29,5,3:28:52 PM,29,5,3:31:52 PM,5,21.1,-1.2995135,36.793363299999996,-1.3108386,36.7555239,Rider_Id_890
5744,Order_No_4282,User_Id_1073,Bike,3,Business,16,1,12:21:52 PM,16,1,12:22:02 PM,16,1,12:23:06 PM,16,1,12:40:32 PM,4,19.3,-1.2559294,36.788465,-1.2646084,36.8028645,Rider_Id_379
5745,Order_No_10812,User_Id_1003,Bike,2,Personal,9,1,12:09:15 PM,9,1,12:12:32 PM,9,1,12:27:06 PM,9,1,12:32:30 PM,7,20.4,-1.2615584,36.814950599999996,-1.2925919,36.81705770000001,Rider_Id_338
5746,Order_No_21061,User_Id_635,Bike,3,Business,18,4,10:55:40 AM,18,4,10:57:16 AM,18,4,10:59:32 AM,18,4,11:23:16 AM,6,23.246119694548046,-1.300921,36.828195,-1.2822508,36.7995656,Rider_Id_292
5747,Order_No_2064,User_Id_2159,Bike,3,Business,26,1,2:17:14 PM,26,1,2:17:59 PM,26,1,2:24:56 PM,26,1,2:26:30 PM,7,22.1,-1.304735,36.784605400000004,-1.265432,36.795034,Rider_Id_786
5748,Order_No_18920,User_Id_2978,Bike,3,Business,4,1,11:42:09 AM,4,1,11:42:31 AM,4,1,11:48:01 AM,4,1,11:50:38 AM,5,20.9,-1.2553615,36.789537599999996,-1.2670614,36.8077774,Rider_Id_574
5749,Order_No_15104,User_Id_1482,Bike,3,Business,30,3,1:58:51 PM,30,3,1:59:26 PM,30,3,2:05:51 PM,30,3,2:07:07 PM,16,28.8,-1.3385790000000002,36.89630379999999,-1.273485,36.796839,Rider_Id_418
5750,Order_No_26131,User_Id_49,Bike,3,Business,4,2,10:24:12 AM,4,2,10:24:28 AM,4,2,10:29:45 AM,4,2,10:42:43 AM,12,18.6,-1.2866544,36.82179779999999,-1.2891226,36.732476899999995,Rider_Id_45
5751,Order_No_8001,User_Id_1721,Bike,3,Business,17,3,10:57:14 AM,17,3,10:57:31 AM,17,3,10:58:44 AM,17,3,11:13:25 AM,12,25.6,-1.2551895,36.7822034,-1.3239488000000001,36.831683500000004,Rider_Id_848
5752,Order_No_11748,User_Id_2659,Bike,3,Business,24,1,3:50:58 PM,24,1,3:51:48 PM,24,1,4:04:34 PM,24,1,4:12:53 PM,6,23.246119694548046,-1.2917868000000001,36.7872675,-1.2695287,36.798177700000004,Rider_Id_431
5753,Order_No_25835,User_Id_71,Bike,1,Business,16,3,9:08:47 AM,16,3,9:10:42 AM,16,3,9:24:28 AM,16,3,9:38:49 AM,5,19.9,-1.2821108,36.8250555,-1.262073,36.7986087,Rider_Id_159
5754,Order_No_9426,User_Id_3521,Bike,3,Business,17,4,9:23:05 AM,17,4,9:24:35 AM,17,4,9:30:59 AM,17,4,10:00:28 AM,5,23.246119694548046,-1.2696908000000002,36.81519,-1.2558951,36.78602,Rider_Id_498
5755,Order_No_26093,User_Id_2415,Bike,1,Personal,24,7,12:03:58 PM,24,7,12:34:49 PM,24,7,12:51:33 PM,24,7,1:11:20 PM,16,23.246119694548046,-1.2699263,36.8468961,-1.2665476999999998,36.7410165,Rider_Id_21
5756,Order_No_8531,User_Id_633,Bike,3,Business,20,2,4:10:30 PM,20,2,4:10:48 PM,20,2,4:10:58 PM,20,2,4:40:45 PM,4,23.6,-1.3077869,36.844320700000004,-1.3004062,36.829741,Rider_Id_39
5757,Order_No_6197,User_Id_1075,Bike,3,Business,27,4,12:06:24 PM,27,4,12:08:12 PM,27,4,12:15:33 PM,27,4,12:26:41 PM,15,23.2,-1.2156006000000001,36.8916865,-1.2527958000000001,36.8003131,Rider_Id_685
5758,Order_No_7128,User_Id_1340,Bike,3,Business,13,3,10:28:13 AM,13,3,10:29:26 AM,13,3,10:35:31 AM,13,3,10:41:02 AM,14,23.246119694548046,-1.2707178999999997,36.7979713,-1.2628423999999998,36.8950641,Rider_Id_119
5759,Order_No_26742,User_Id_3512,Bike,1,Personal,2,1,11:23:00 AM,2,1,11:25:09 AM,2,1,11:35:54 AM,2,1,11:41:30 AM,6,19.4,-1.3034739,36.7977411,-1.2823554,36.77831679999999,Rider_Id_676
5760,Order_No_14794,User_Id_2314,Bike,2,Personal,22,2,3:02:09 PM,22,2,3:06:10 PM,22,2,3:15:42 PM,22,2,3:18:40 PM,10,21.1,-1.3107959999999999,36.862829999999995,-1.2658315,36.809049,Rider_Id_888
5761,Order_No_24488,User_Id_2519,Bike,2,Personal,29,5,3:23:32 PM,29,5,3:30:35 PM,29,5,3:43:02 PM,29,5,3:49:00 PM,23,21.2,-1.2952784,36.7793271,-1.3745998,36.931403499999995,Rider_Id_474
5762,Order_No_16298,User_Id_3291,Bike,3,Business,20,6,1:37:52 PM,20,6,1:38:28 PM,20,6,1:44:31 PM,20,6,1:57:55 PM,4,23.246119694548046,-1.272828,36.816608,-1.2600926000000001,36.8088685,Rider_Id_705
5763,Order_No_12045,User_Id_540,Bike,3,Business,6,5,3:31:40 PM,6,5,3:34:26 PM,6,5,3:55:02 PM,6,5,4:23:06 PM,8,22.5,-1.2972834999999998,36.809687,-1.2551895,36.7822034,Rider_Id_279
5764,Order_No_10398,User_Id_1205,Bike,3,Business,11,2,12:24:39 PM,11,2,12:27:20 PM,11,2,12:34:26 PM,11,2,12:40:38 PM,8,19.3,-1.2495931,36.80650870000001,-1.2873232,36.765857200000006,Rider_Id_383
5765,Order_No_2328,User_Id_2587,Bike,3,Business,20,3,12:23:36 PM,20,3,12:23:48 PM,20,3,12:23:56 PM,20,3,12:27:38 PM,14,26.3,-1.2927792,36.9053492,-1.28878,36.8168312,Rider_Id_289
5766,Order_No_6993,User_Id_788,Bike,3,Business,9,6,10:30:19 AM,9,6,10:31:33 AM,9,6,10:47:48 AM,9,6,10:50:15 AM,13,27.3,-1.225322,36.80855,-1.1668055,36.830444799999995,Rider_Id_318
5767,Order_No_15337,User_Id_868,Bike,3,Business,21,5,10:09:17 AM,21,5,10:09:36 AM,21,5,10:13:52 AM,21,5,10:21:16 AM,8,19.3,-1.303596,36.778378000000004,-1.265715,36.823815,Rider_Id_332
5768,Order_No_6747,User_Id_2258,Bike,3,Business,18,5,9:58:20 AM,18,5,9:58:27 AM,18,5,9:58:45 AM,18,5,10:06:47 AM,20,17.9,-1.2646084,36.8028645,-1.3661316000000001,36.9163841,Rider_Id_648
5769,Order_No_12790,User_Id_286,Bike,3,Business,6,3,2:07:31 PM,6,3,2:10:21 PM,6,3,2:35:20 PM,6,3,2:41:23 PM,4,21.9,-1.2637726999999999,36.788664000000004,-1.2553615,36.789537599999996,Rider_Id_268
5770,Order_No_8730,User_Id_1724,Bike,3,Business,19,2,11:18:15 AM,19,2,11:18:49 AM,19,2,11:51:14 AM,19,2,11:59:31 AM,17,27.7,-1.3472066,36.7692638,-1.2551895,36.7822034,Rider_Id_210
5771,Order_No_12530,User_Id_3637,Bike,2,Personal,11,3,3:08:23 PM,11,3,3:15:11 PM,11,3,3:30:31 PM,11,3,3:37:37 PM,13,20.4,-1.3001735,36.8042049,-1.3042209999999999,36.884308000000004,Rider_Id_124
5772,Order_No_8653,User_Id_1162,Bike,3,Business,1,1,1:18:54 PM,1,1,1:20:57 PM,1,1,1:37:24 PM,1,1,1:51:44 PM,10,23.246119694548046,-1.3122610000000001,36.794658,-1.2546636999999998,36.8248917,Rider_Id_126
5773,Order_No_3396,User_Id_666,Bike,2,Personal,14,2,11:56:26 AM,14,2,11:57:34 AM,14,2,11:58:57 AM,14,2,12:13:07 PM,5,21.5,-1.2568739,36.8179321,-1.2770071000000003,36.832167,Rider_Id_101
5774,Order_No_7040,User_Id_1469,Bike,3,Business,11,4,9:30:51 AM,11,4,9:31:00 AM,11,4,9:32:47 AM,11,4,9:41:41 AM,6,22.0,-1.2551895,36.7822034,-1.269974,36.77537279999999,Rider_Id_576
5775,Order_No_953,User_Id_393,Bike,3,Business,9,3,8:34:37 AM,9,3,8:41:01 AM,9,3,8:44:01 AM,9,3,8:57:41 AM,11,20.4,-1.3167113000000001,36.8301563,-1.2574219,36.7927073,Rider_Id_523
5776,Order_No_11623,User_Id_867,Bike,3,Business,27,4,10:09:39 AM,27,4,10:14:24 AM,27,4,10:39:37 AM,27,4,10:43:12 AM,9,23.2,-1.2574219,36.7927073,-1.2991441000000001,36.7528804,Rider_Id_762
5777,Order_No_10853,User_Id_1402,Bike,3,Business,13,1,10:59:33 AM,13,1,11:01:40 AM,13,1,11:31:15 AM,13,1,11:34:55 AM,5,23.246119694548046,-1.2813012,36.832396200000005,-1.2695287,36.798177700000004,Rider_Id_790
5778,Order_No_27102,User_Id_1363,Bike,3,Business,27,1,11:01:20 AM,27,1,11:01:45 AM,27,1,11:02:03 AM,27,1,11:03:34 AM,4,20.6,-1.3004062,36.829741,-1.3183729,36.845586700000005,Rider_Id_151
5779,Order_No_22047,User_Id_1004,Bike,3,Business,15,3,2:58:25 PM,15,3,2:59:05 PM,15,3,3:24:42 PM,15,3,3:27:44 PM,15,25.8,-1.2586579,36.8137885,-1.3250048,36.869718799999994,Rider_Id_194
5780,Order_No_22817,User_Id_3689,Bike,3,Business,17,3,4:04:13 PM,17,3,4:31:20 PM,17,3,4:38:08 PM,17,3,4:52:35 PM,4,24.6,-1.2790175,36.8151778,-1.2527958000000001,36.8003131,Rider_Id_578
5781,Order_No_20232,User_Id_2509,Bike,3,Business,27,4,11:07:16 AM,27,4,11:07:34 AM,27,4,11:19:50 AM,27,4,11:24:34 AM,20,23.0,-1.2571472,36.795063299999995,-1.3700383,36.9190174,Rider_Id_131
5782,Order_No_27807,User_Id_2357,Bike,3,Personal,4,1,7:12:00 AM,4,1,7:49:19 AM,4,1,8:24:26 AM,4,1,8:29:51 AM,8,18.1,-1.255428873,36.79523534,-1.297197662,36.80423859,Rider_Id_379
5783,Order_No_11621,User_Id_914,Bike,3,Business,8,4,11:26:02 AM,8,4,11:28:13 AM,8,4,11:54:04 AM,8,4,11:58:42 AM,4,26.1,-1.2670213,36.7994482,-1.2816233999999997,36.8239846,Rider_Id_351
5784,Order_No_8433,User_Id_1568,Bike,3,Business,24,3,2:19:02 PM,24,3,2:56:38 PM,24,3,3:32:30 PM,24,3,3:33:33 PM,9,23.246119694548046,-1.2264076000000002,36.844479,-1.2421591,36.8939721,Rider_Id_388
5785,Order_No_19295,User_Id_2871,Bike,1,Personal,31,5,8:29:58 AM,31,5,8:30:27 AM,31,5,8:38:04 AM,31,5,8:42:13 AM,6,15.0,-1.2623805000000001,36.7805404,-1.2772389,36.7855864,Rider_Id_857
5786,Order_No_6155,User_Id_242,Bike,3,Business,24,4,11:10:57 AM,24,4,11:14:35 AM,24,4,11:21:51 AM,24,4,11:27:45 AM,8,21.3,-1.2553615,36.789537599999996,-1.2834669,36.8297516,Rider_Id_742
5787,Order_No_13104,User_Id_633,Bike,3,Business,27,3,10:07:04 AM,27,3,10:08:59 AM,27,3,10:21:01 AM,27,3,10:45:38 AM,5,25.9,-1.2770708,36.8231093,-1.3004062,36.829741,Rider_Id_61
5788,Order_No_11507,User_Id_567,Bike,3,Business,25,4,12:26:46 PM,25,4,12:33:22 PM,25,4,12:42:50 PM,25,4,12:43:54 PM,7,20.0,-1.280027,36.825293,-1.2963097,36.7688221,Rider_Id_477
5789,Order_No_17505,User_Id_978,Bike,1,Personal,11,1,3:26:33 PM,11,1,3:27:47 PM,11,1,3:38:18 PM,11,1,3:47:57 PM,7,23.0,-1.3084067,36.83450139999999,-1.332454,36.8835186,Rider_Id_192
5790,Order_No_21718,User_Id_3194,Bike,3,Business,10,3,11:27:45 AM,10,3,11:28:08 AM,10,3,11:30:25 AM,10,3,11:34:35 AM,12,27.7,-1.2551895,36.7822034,-1.3104733999999998,36.7363698,Rider_Id_131
5791,Order_No_17404,User_Id_1500,Bike,3,Business,8,1,11:21:43 AM,8,1,11:25:16 AM,8,1,11:32:54 AM,8,1,11:41:30 AM,10,27.7,-1.2991441000000001,36.7528804,-1.2638185,36.7930057,Rider_Id_177
5792,Order_No_14949,User_Id_2828,Bike,3,Business,6,3,8:03:36 AM,6,3,8:19:21 AM,6,3,9:02:38 AM,6,3,9:19:32 AM,8,23.246119694548046,-1.3263105,36.8622904,-1.3034072,36.821803499999994,Rider_Id_327
5793,Order_No_14889,User_Id_948,Bike,3,Business,6,4,2:23:36 PM,6,4,2:24:16 PM,6,4,2:36:31 PM,6,4,3:08:06 PM,2,21.5,-1.2701978999999999,36.8138177,-1.2594473999999998,36.8089122,Rider_Id_168
5794,Order_No_18719,User_Id_3283,Bike,3,Business,28,2,11:17:54 AM,28,2,11:18:47 AM,28,2,11:29:48 AM,28,2,12:11:33 PM,7,17.7,-1.303596,36.778378000000004,-1.2628473,36.781805,Rider_Id_749
5795,Order_No_9632,User_Id_3326,Bike,3,Business,14,3,12:07:11 PM,14,3,12:07:58 PM,14,3,12:12:50 PM,14,3,12:17:42 PM,8,24.6,-1.2551895,36.7822034,-1.304344,36.812274,Rider_Id_876
5796,Order_No_7382,User_Id_3239,Bike,3,Personal,2,1,9:12:32 AM,2,1,9:16:34 AM,2,1,9:18:03 AM,2,1,9:43:45 AM,5,16.6,-1.2835524999999999,36.829638200000005,-1.289187,36.794845,Rider_Id_846
5797,Order_No_28064,User_Id_3592,Bike,1,Personal,21,1,10:53:07 AM,21,1,10:54:22 AM,21,1,11:15:56 AM,21,1,11:34:39 AM,8,20.0,-1.3034072,36.821803499999994,-1.2655306,36.828148,Rider_Id_79
5798,Order_No_7216,User_Id_1993,Bike,2,Personal,28,6,1:34:59 PM,28,6,1:36:13 PM,28,6,1:47:05 PM,28,6,2:02:49 PM,7,25.1,-1.2900726999999999,36.7890059,-1.310011,36.820824,Rider_Id_427
5799,Order_No_11865,User_Id_1568,Bike,3,Business,26,4,11:12:59 AM,26,4,11:13:52 AM,26,4,11:14:07 AM,26,4,11:49:37 AM,10,19.1,-1.296797,36.776452500000005,-1.2571472,36.795063299999995,Rider_Id_425
5800,Order_No_3793,User_Id_1336,Bike,3,Business,26,2,2:20:11 PM,26,2,2:30:06 PM,26,2,2:48:52 PM,26,2,2:53:42 PM,7,29.5,-1.2527958000000001,36.8003131,-1.2885029,36.825604999999996,Rider_Id_569
5801,Order_No_1198,User_Id_868,Bike,3,Business,15,1,11:31:03 AM,15,1,11:31:19 AM,15,1,11:45:10 AM,15,1,11:56:36 AM,8,23.246119694548046,-1.303596,36.778378000000004,-1.265715,36.823815,Rider_Id_631
5802,Order_No_11224,User_Id_635,Bike,3,Business,22,5,9:11:20 AM,22,5,9:16:27 AM,22,5,9:46:10 AM,22,5,10:11:13 AM,6,23.246119694548046,-1.3081376,36.83297720000001,-1.3229345,36.8566974,Rider_Id_404
5803,Order_No_24716,User_Id_573,Bike,2,Personal,29,5,3:59:33 PM,29,5,4:04:32 PM,29,5,4:12:45 PM,29,5,4:22:07 PM,7,21.0,-1.296613,36.819823,-1.32571,36.805533000000004,Rider_Id_445
5804,Order_No_1606,User_Id_136,Bike,3,Business,25,2,11:14:15 AM,25,2,11:14:54 AM,25,2,11:27:56 AM,25,2,11:31:10 AM,14,23.8,-1.3326173000000001,36.71462329999999,-1.2662138,36.7997481,Rider_Id_565
5805,Order_No_3046,User_Id_238,Bike,3,Business,27,3,3:22:06 PM,27,3,3:22:24 PM,27,3,3:33:12 PM,27,3,3:48:02 PM,13,29.5,-1.2638185,36.7930057,-1.3077869,36.844320700000004,Rider_Id_76
5806,Order_No_5554,User_Id_1363,Bike,3,Business,26,2,3:41:08 PM,26,2,3:44:08 PM,26,2,3:52:02 PM,26,2,4:05:12 PM,8,29.9,-1.3004062,36.829741,-1.2638185,36.7930057,Rider_Id_472
5807,Order_No_453,User_Id_3517,Bike,3,Business,11,2,2:16:01 PM,11,2,2:31:40 PM,11,2,2:32:16 PM,11,2,3:14:04 PM,16,21.1,-1.300921,36.828195,-1.3882008,36.7699445,Rider_Id_675
5808,Order_No_4709,User_Id_3091,Bike,3,Business,8,1,2:30:11 PM,8,1,2:30:58 PM,8,1,2:48:35 PM,8,1,2:59:12 PM,2,29.6,-1.279395,36.825364,-1.290894,36.822971,Rider_Id_907
5809,Order_No_5759,User_Id_239,Bike,1,Personal,21,5,1:42:45 PM,21,5,1:43:06 PM,21,5,2:00:54 PM,21,5,2:31:19 PM,11,27.1,-1.301809,36.75643,-1.32571,36.805533000000004,Rider_Id_462
5810,Order_No_15008,User_Id_3557,Bike,3,Business,8,5,12:31:43 PM,8,5,12:33:08 PM,8,5,1:13:10 PM,8,5,1:29:00 PM,7,24.3,-1.3047132,36.808955299999994,-1.2546732,36.808679600000005,Rider_Id_489
5811,Order_No_26009,User_Id_238,Bike,3,Business,14,5,1:50:32 PM,14,5,1:50:50 PM,14,5,1:59:24 PM,14,5,2:00:27 PM,4,27.1,-1.3077869,36.844320700000004,-1.3004062,36.829741,Rider_Id_537
5812,Order_No_1535,User_Id_190,Bike,3,Business,29,3,3:34:37 PM,29,3,3:34:37 PM,29,3,3:35:19 PM,29,3,3:39:11 PM,9,20.9,-1.2897399,36.8270975,-1.3270347,36.866736200000005,Rider_Id_709
5813,Order_No_15914,User_Id_1410,Bike,3,Business,5,3,3:08:24 PM,5,3,3:10:58 PM,5,3,3:26:07 PM,5,3,4:15:40 PM,20,25.2,-1.300921,36.828195,-1.2847613000000002,36.967084,Rider_Id_137
5814,Order_No_8259,User_Id_2504,Bike,3,Business,2,5,12:26:32 PM,2,5,1:27:39 PM,2,5,1:52:55 PM,2,5,1:57:57 PM,8,25.3,-1.2884959999999999,36.8277782,-1.2963097,36.7688221,Rider_Id_928
5815,Order_No_10045,User_Id_2869,Bike,3,Business,28,4,10:16:50 AM,28,4,10:17:29 AM,28,4,10:20:06 AM,28,4,10:24:34 AM,9,19.3,-1.3025826,36.7670807,-1.2551895,36.7822034,Rider_Id_40
5816,Order_No_10265,User_Id_2801,Bike,3,Business,14,3,10:03:46 AM,14,3,10:04:06 AM,14,3,10:14:23 AM,14,3,10:16:40 AM,10,18.5,-1.2595421999999998,36.7871178,-1.3002801000000002,36.8140096,Rider_Id_952
5817,Order_No_18209,User_Id_1523,Bike,1,Personal,28,5,11:47:48 AM,28,5,11:50:33 AM,28,5,11:56:55 AM,28,5,12:39:39 PM,7,25.3,-1.2882073,36.82376729999999,-1.25537,36.7756,Rider_Id_85
5818,Order_No_6088,User_Id_972,Bike,3,Business,21,5,9:24:25 AM,21,5,9:25:15 AM,21,5,9:30:59 AM,21,5,9:34:15 AM,8,20.2,-1.2862033000000002,36.8152966,-1.2541928999999998,36.85150170000001,Rider_Id_248
5819,Order_No_15249,User_Id_1573,Bike,1,Personal,28,6,3:07:14 PM,28,6,3:07:21 PM,28,6,3:13:19 PM,28,6,3:17:43 PM,14,24.8,-1.273056,36.811298,-1.2035228,36.7772505,Rider_Id_273
5820,Order_No_23361,User_Id_238,Bike,3,Business,20,1,10:35:19 AM,20,1,10:36:16 AM,20,1,10:36:25 AM,20,1,11:27:00 AM,16,23.246119694548046,-1.2991441000000001,36.7528804,-1.3077869,36.844320700000004,Rider_Id_855
5821,Order_No_11820,User_Id_2330,Bike,3,Business,7,4,10:09:23 AM,7,4,10:09:59 AM,7,4,10:16:03 AM,7,4,10:28:54 AM,9,19.3,-1.2326041,36.8009029,-1.2642903,36.80021370000001,Rider_Id_882
5822,Order_No_16517,User_Id_445,Bike,1,Personal,19,2,11:58:54 AM,19,2,12:09:38 PM,19,2,12:23:55 PM,19,2,12:27:05 PM,8,23.246119694548046,-1.3178524,36.7139804,-1.2994194,36.7647917,Rider_Id_442
5823,Order_No_13046,User_Id_3175,Bike,3,Business,27,5,10:32:32 AM,27,5,10:33:33 AM,27,5,10:40:06 AM,27,5,10:44:58 AM,6,22.6,-1.2854173999999998,36.7951152,-1.2681003999999998,36.7952081,Rider_Id_105
5824,Order_No_24403,User_Id_198,Bike,3,Business,19,1,9:09:18 AM,19,1,9:09:58 AM,19,1,9:22:39 AM,19,1,9:27:36 AM,24,19.1,-1.3396256000000002,36.8863135,-1.2359565000000001,36.76227279999999,Rider_Id_612
